"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"8059650"	"0.65881"	"9.85e-02"	"2.3111"	"SP110"	"SP110 nuclear body protein"
"7917002"	"0.65881"	"9.85e-02"	"2.3107"	""	""
"8061958"	"0.65881"	"9.85e-02"	"2.3106"	"CHMP4B"	"charged multivesicular body protein 4B"
"7954077"	"0.65881"	"9.86e-02"	"2.3104"	"FAM234B"	"family with sequence similarity 234 member B"
"8080198"	"0.65881"	"9.86e-02"	"2.3103"	"PPM1M"	"protein phosphatase, Mg2+/Mn2+ dependent 1M"
"8049246"	"0.65881"	"9.86e-02"	"2.3103"	"INPP5D"	"inositol polyphosphate-5-phosphatase D"
"7933192"	"0.65881"	"9.86e-02"	"2.3103"	"HNRNPA3P1"	"heterogeneous nuclear ribonucleoprotein A3 pseudogene 1"
"7999326"	"0.65881"	"9.86e-02"	"2.3102"	"USP7"	"ubiquitin specific peptidase 7"
"8125936"	"0.65881"	"9.86e-02"	"2.3102"	"CLPS"	"colipase"
"8029671"	"0.65881"	"9.86e-02"	"2.31"	"KLC3"	"kinesin light chain 3"
"8080911"	"0.65881"	"9.86e-02"	"2.31"	"KBTBD8"	"kelch repeat and BTB domain containing 8"
"8152255"	"0.6592"	"9.87e-02"	"2.3093"	"SLC25A32"	"solute carrier family 25 member 32"
"8135378"	"0.65955"	"9.88e-02"	"2.3086"	"PRKAR2B"	"protein kinase cAMP-dependent type II regulatory subunit beta"
"7896685"	"0.65955"	"9.88e-02"	"2.3083"	""	""
"8030299"	"0.65955"	"9.88e-02"	"2.3083"	"CCDC155"	"coiled-coil domain containing 155"
"7925701"	"0.66017"	"9.89e-02"	"2.3072"	""	""
"8088919"	"0.66019"	"9.89e-02"	"2.3069"	"ROBO1"	"roundabout guidance receptor 1"
"8092564"	"0.66019"	"9.89e-02"	"2.3068"	"TRA2B"	"transformer 2 beta homolog (Drosophila)"
"8018315"	"0.66048"	"9.90e-02"	"2.3061"	"SUMO4///SUMO2"	"small ubiquitin-like modifier 4///small ubiquitin-like modifier 2"
"8117624"	"0.66048"	"9.91e-02"	"2.3054"	""	""
"7982339"	"0.66048"	"9.91e-02"	"2.3051"	"LOC100130857"	"uncharacterized LOC100130857"
"7896252"	"0.66048"	"9.92e-02"	"2.305"	""	""
"8061481"	"0.66048"	"9.92e-02"	"2.3048"	""	""
"8029914"	"0.66048"	"9.92e-02"	"2.3048"	"C5AR2"	"complement component 5a receptor 2"
"8083324"	"0.66048"	"9.92e-02"	"2.3045"	"TSC22D2"	"TSC22 domain family member 2"
"7894885"	"0.66048"	"9.92e-02"	"2.3041"	""	""
"7893136"	"0.66048"	"9.93e-02"	"2.304"	""	""
"7990033"	"0.66048"	"9.93e-02"	"2.3039"	"TLE3"	"transducin like enhancer of split 3"
"8014115"	"0.66048"	"9.93e-02"	"2.3035"	"MYO1D"	"myosin ID"
"7894329"	"0.66048"	"9.93e-02"	"2.3034"	""	""
"8059177"	"0.66048"	"9.93e-02"	"2.3034"	"TUBA4A"	"tubulin alpha 4a"
"8156261"	"0.66048"	"9.93e-02"	"2.3033"	""	""
"7893469"	"0.66048"	"9.94e-02"	"2.3031"	""	""
"8097829"	"0.66048"	"9.94e-02"	"2.3028"	"FHDC1"	"FH2 domain containing 1"
"7892578"	"0.66048"	"9.94e-02"	"2.3027"	""	""
"8118644"	"0.66048"	"9.94e-02"	"2.3026"	"RPS18P9///RPS18"	"ribosomal protein S18 pseudogene 9///ribosomal protein S18"
"8178253"	"0.66048"	"9.94e-02"	"2.3026"	"RPS18P9///RPS18"	"ribosomal protein S18 pseudogene 9///ribosomal protein S18"
"8179544"	"0.66048"	"9.94e-02"	"2.3026"	"RPS18P9///RPS18"	"ribosomal protein S18 pseudogene 9///ribosomal protein S18"
"8127396"	"0.66048"	"9.94e-02"	"2.3026"	"EYS"	"eyes shut homolog (Drosophila)"
"7902965"	"0.66048"	"9.94e-02"	"2.3025"	"BTBD8"	"BTB domain containing 8"
"7919153"	"0.66048"	"9.95e-02"	"2.3021"	""	""
"7919403"	"0.66048"	"9.95e-02"	"2.3021"	""	""
"7894088"	"0.66052"	"9.95e-02"	"2.3017"	""	""
"8075542"	"0.66052"	"9.95e-02"	"2.3017"	"PRR14L"	"proline rich 14 like"
"7895634"	"0.66059"	"9.96e-02"	"2.3012"	""	""
"8144496"	"0.66059"	"9.96e-02"	"2.3011"	"LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P"	"seven transmembrane helix receptor///olfactory receptor family 7 subfamily E member 125 pseudogene///olfactory receptor family 7 subfamily E member 5 pseudogene///olfactory receptor family 7 subfamily E member 91 pseudogene///olfactory receptor family 7 subfamily E member 2 pseudogene"
"7895812"	"0.66059"	"9.96e-02"	"2.301"	""	""
"7894008"	"0.66065"	"9.96e-02"	"2.3006"	""	""
"8032410"	"0.66065"	"9.97e-02"	"2.3003"	"MOB3A"	"MOB kinase activator 3A"
"8151633"	"0.66065"	"9.97e-02"	"2.3003"	"PSKH2"	"protein serine kinase H2"
"8128260"	"0.66065"	"9.97e-02"	"2.3002"	"MAP3K7"	"mitogen-activated protein kinase kinase kinase 7"
"7902345"	"0.66065"	"9.97e-02"	"2.3001"	"TYW3"	"tRNA-yW synthesizing protein 3 homolog"
"7945040"	"0.66068"	"9.97e-02"	"2.2998"	"HYLS1"	"HYLS1, centriolar and ciliogenesis associated"
"8153065"	"0.66075"	"9.98e-02"	"2.2994"	"MIR30B"	"microRNA 30b"
"7893656"	"0.66075"	"9.98e-02"	"2.2994"	""	""
"7928746"	"0.66181"	"1.00e-01"	"2.2977"	""	""
"7937476"	"0.66181"	"1.00e-01"	"2.2976"	"RPLP2"	"ribosomal protein lateral stalk subunit P2"
"7958620"	"0.66198"	"1.00e-01"	"2.2965"	"IFT81"	"intraflagellar transport 81"
"7895726"	"0.66198"	"1.00e-01"	"2.2964"	""	""
"8106189"	"0.66198"	"1.00e-01"	"2.2961"	""	""
"8032088"	"0.66198"	"1.00e-01"	"2.296"	"PRSS57"	"protease, serine 57"
"8130191"	"0.66198"	"1.00e-01"	"2.296"	"RMND1"	"required for meiotic nuclear division 1 homolog"
"7970858"	"0.66198"	"1.00e-01"	"2.296"	""	""
"7942715"	"0.66198"	"1.00e-01"	"2.296"	"OMP"	"olfactory marker protein"
"8158910"	"0.66198"	"1.00e-01"	"2.2959"	""	""
"7910257"	"0.66229"	"1.00e-01"	"2.2953"	"GJC2"	"gap junction protein gamma 2"
"8048995"	"0.66229"	"1.00e-01"	"2.2951"	"ITM2C"	"integral membrane protein 2C"
"8119525"	"0.66231"	"1.00e-01"	"2.2949"	"HCRP1"	"hepatocellular carcinoma-related HCRP1"
"8166714"	"0.66231"	"1.00e-01"	"2.2947"	"LANCL3"	"LanC like 3"
"7977294"	"0.66272"	"1.00e-01"	"2.294"	"ZBTB42"	"zinc finger and BTB domain containing 42"
"7895954"	"0.66275"	"1.00e-01"	"2.2936"	""	""
"8164870"	"0.66275"	"1.00e-01"	"2.2935"	""	""
"7940688"	"0.66275"	"1.01e-01"	"2.2927"	"POLR2G"	"RNA polymerase II subunit G"
"8160792"	"0.66275"	"1.01e-01"	"2.2927"	"C9orf24"	"chromosome 9 open reading frame 24"
"8117225"	"0.66275"	"1.01e-01"	"2.2927"	"GMNN"	"geminin, DNA replication inhibitor"
"8013529"	"0.66275"	"1.01e-01"	"2.2927"	""	""
"8170994"	"0.66275"	"1.01e-01"	"2.2925"	"H2AFB1///H2AFB2///H2AFB3"	"H2A histone family member B1///H2A histone family member B2///H2A histone family member B3"
"8176249"	"0.66275"	"1.01e-01"	"2.2925"	"H2AFB1///H2AFB2///H2AFB3"	"H2A histone family member B1///H2A histone family member B2///H2A histone family member B3"
"7894779"	"0.66275"	"1.01e-01"	"2.2922"	""	""
"7972567"	"0.66275"	"1.01e-01"	"2.2917"	"ZIC5"	"Zic family member 5"
"8036252"	"0.66275"	"1.01e-01"	"2.2913"	"CLIP3"	"CAP-Gly domain containing linker protein 3"
"8136807"	"0.66275"	"1.01e-01"	"2.2912"	"PRSS3P2///PRSS2///PRSS3P2///PRSS2"	"protease, serine 3 pseudogene 2///protease, serine 2///protease, serine 3 pseudogene 2///protease, serine 2"
"8029950"	"0.66275"	"1.01e-01"	"2.2911"	"EHD2"	"EH domain containing 2"
"7952503"	"0.66275"	"1.01e-01"	"2.2909"	"ACRV1"	"acrosomal vesicle protein 1"
"8155096"	"0.66275"	"1.01e-01"	"2.2907"	"CREB3"	"cAMP responsive element binding protein 3"
"8011968"	"0.66275"	"1.01e-01"	"2.2907"	"MED31"	"mediator complex subunit 31"
"8038246"	"0.66275"	"1.01e-01"	"2.2906"	"TULP2"	"tubby like protein 2"
"8024100"	"0.66275"	"1.01e-01"	"2.2904"	"GRIN3B"	"glutamate ionotropic receptor NMDA type subunit 3B"
"8075192"	"0.66275"	"1.01e-01"	"2.2903"	"C22orf31"	"chromosome 22 open reading frame 31"
"8116520"	"0.66275"	"1.01e-01"	"2.2902"	"RACK1"	"receptor for activated C kinase 1"
"8121031"	"0.66275"	"1.01e-01"	"2.2902"	"SLC35A1"	"solute carrier family 35 member A1"
"7893900"	"0.66277"	"1.01e-01"	"2.29"	""	""
"8098498"	"0.66292"	"1.01e-01"	"2.2896"	""	""
"7969263"	"0.66306"	"1.01e-01"	"2.2892"	"HNRNPA1L2"	"heterogeneous nuclear ribonucleoprotein A1-like 2"
"8024708"	"0.66336"	"1.01e-01"	"2.2886"	"MRPL54"	"mitochondrial ribosomal protein L54"
"8147040"	"0.66336"	"1.01e-01"	"2.2885"	"ZBTB10"	"zinc finger and BTB domain containing 10"
"7896558"	"0.66336"	"1.01e-01"	"2.2882"	""	""
"8144931"	"0.66336"	"1.01e-01"	"2.2881"	"ATP6V1B2"	"ATPase H+ transporting V1 subunit B2"
"7994187"	"0.66355"	"1.01e-01"	"2.2875"	"TNRC6A"	"trinucleotide repeat containing 6A"
"8015445"	"0.66355"	"1.01e-01"	"2.2873"	"NT5C3B"	"5'-nucleotidase, cytosolic IIIB"
"7900468"	"0.66355"	"1.01e-01"	"2.2872"	"NFYC"	"nuclear transcription factor Y subunit gamma"
"7902367"	"0.66355"	"1.01e-01"	"2.2871"	"ACADM"	"acyl-CoA dehydrogenase, C-4 to C-12 straight chain"
"7895966"	"0.66355"	"1.01e-01"	"2.287"	""	""
"7895937"	"0.66369"	"1.01e-01"	"2.2863"	""	""
"8101013"	"0.66369"	"1.01e-01"	"2.2862"	"RCHY1"	"ring finger and CHY zinc finger domain containing 1"
"8053975"	"0.66369"	"1.01e-01"	"2.286"	"LMAN2L"	"lectin, mannose binding 2 like"
"8065433"	"0.66369"	"1.01e-01"	"2.2859"	"APMAP"	"adipocyte plasma membrane associated protein"
"7908635"	"0.66369"	"1.01e-01"	"2.2859"	""	""
"8111666"	"0.66372"	"1.01e-01"	"2.2857"	""	""
"8163019"	"0.66405"	"1.01e-01"	"2.285"	"ACTL7B"	"actin like 7B"
"8108593"	"0.66405"	"1.01e-01"	"2.2848"	"WDR55"	"WD repeat domain 55"
"8118319"	"0.66405"	"1.01e-01"	"2.2845"	""	""
"8022747"	"0.66405"	"1.01e-01"	"2.2841"	"B4GALT6"	"beta-1,4-galactosyltransferase 6"
"8079167"	"0.66405"	"1.01e-01"	"2.2841"	"TOPAZ1"	"testis and ovary specific PAZ domain containing 1"
"8117330"	"0.66405"	"1.02e-01"	"2.2837"	"HIST1H3A"	"histone cluster 1, H3a"
"7957032"	"0.66405"	"1.02e-01"	"2.2836"	"YEATS4"	"YEATS domain containing 4"
"7934850"	"0.66405"	"1.02e-01"	"2.2836"	""	""
"7893214"	"0.66405"	"1.02e-01"	"2.2836"	""	""
"8015590"	"0.66405"	"1.02e-01"	"2.2833"	"STAT5B"	"signal transducer and activator of transcription 5B"
"7958375"	"0.66405"	"1.02e-01"	"2.2832"	""	""
"7893957"	"0.66405"	"1.02e-01"	"2.2828"	""	""
"7959882"	"0.66405"	"1.02e-01"	"2.2825"	"RAN"	"RAN, member RAS oncogene family"
"8123274"	"0.66405"	"1.02e-01"	"2.2824"	"MAP3K4"	"mitogen-activated protein kinase kinase kinase 4"
"8056113"	"0.66405"	"1.02e-01"	"2.2822"	"LY75-CD302///LY75"	"LY75-CD302 readthrough///lymphocyte antigen 75"
"8042694"	"0.66405"	"1.02e-01"	"2.2822"	""	""
"7921752"	"0.66405"	"1.02e-01"	"2.2821"	"ARHGAP30"	"Rho GTPase activating protein 30"
"8058106"	"0.66405"	"1.02e-01"	"2.282"	""	""
"8062117"	"0.66405"	"1.02e-01"	"2.2818"	""	""
"8104066"	"0.66405"	"1.02e-01"	"2.2817"	"SORBS2"	"sorbin and SH3 domain containing 2"
"8095802"	"0.66463"	"1.02e-01"	"2.2807"	"SDAD1"	"SDA1 domain containing 1"
"8124262"	"0.66469"	"1.02e-01"	"2.2804"	"TDP2"	"tyrosyl-DNA phosphodiesterase 2"
"7892705"	"0.66469"	"1.02e-01"	"2.2803"	""	""
"7895763"	"0.66531"	"1.02e-01"	"2.2791"	""	""
"8060850"	"0.66531"	"1.02e-01"	"2.279"	"BMP2"	"bone morphogenetic protein 2"
"7893938"	"0.66531"	"1.02e-01"	"2.2789"	""	""
"7918900"	"0.66561"	"1.02e-01"	"2.2783"	""	""
"8049195"	"0.6658"	"1.02e-01"	"2.2775"	""	""
"7892872"	"0.6658"	"1.02e-01"	"2.2774"	""	""
"7949465"	"0.6658"	"1.02e-01"	"2.277"	"RELA"	"RELA proto-oncogene, NF-kB subunit"
"8175039"	"0.6658"	"1.02e-01"	"2.277"	"ELF4"	"E74 like ETS transcription factor 4"
"8061127"	"0.6658"	"1.02e-01"	"2.2769"	""	""
"8010629"	"0.6658"	"1.02e-01"	"2.2769"	"CCDC137"	"coiled-coil domain containing 137"
"8080226"	"0.6658"	"1.02e-01"	"2.2766"	"DNAH1"	"dynein axonemal heavy chain 1"
"7892562"	"0.6658"	"1.02e-01"	"2.2765"	""	""
"8063024"	"0.6658"	"1.02e-01"	"2.2765"	""	""
"7984405"	"0.66591"	"1.02e-01"	"2.2761"	"C15orf61"	"chromosome 15 open reading frame 61"
"7932637"	"0.66591"	"1.02e-01"	"2.2759"	"ANKRD26"	"ankyrin repeat domain 26"
"8050367"	"0.66591"	"1.02e-01"	"2.2758"	"NBAS"	"neuroblastoma amplified sequence"
"7920552"	"0.66607"	"1.02e-01"	"2.2754"	"KCNN3"	"potassium calcium-activated channel subfamily N member 3"
"7934959"	"0.66625"	"1.03e-01"	"2.275"	"MIR107"	"microRNA 107"
"7892998"	"0.66639"	"1.03e-01"	"2.2746"	""	""
"8174226"	"0.66639"	"1.03e-01"	"2.2744"	""	""
"8051799"	"0.66648"	"1.03e-01"	"2.2741"	"HAAO"	"3-hydroxyanthranilate 3,4-dioxygenase"
"7949668"	"0.66653"	"1.03e-01"	"2.2739"	"CCDC87"	"coiled-coil domain containing 87"
"7892740"	"0.66655"	"1.03e-01"	"2.2737"	""	""
"8084607"	"0.66659"	"1.03e-01"	"2.2734"	"SENP2"	"SUMO1/sentrin/SMT3 specific peptidase 2"
"7899988"	"0.66659"	"1.03e-01"	"2.2733"	""	""
"7895072"	"0.66683"	"1.03e-01"	"2.2725"	""	""
"7942409"	"0.66683"	"1.03e-01"	"2.2724"	"P2RY6"	"pyrimidinergic receptor P2Y6"
"8090098"	"0.66683"	"1.03e-01"	"2.2722"	"MYLK"	"myosin light chain kinase"
"8064831"	"0.66683"	"1.03e-01"	"2.2721"	""	""
"8127072"	"0.66683"	"1.03e-01"	"2.2719"	"GSTA1"	"glutathione S-transferase alpha 1"
"8173009"	"0.66683"	"1.03e-01"	"2.2715"	"PHF8"	"PHD finger protein 8"
"8085120"	"0.66683"	"1.03e-01"	"2.2714"	""	""
"8017061"	"0.66683"	"1.03e-01"	"2.2711"	"TEX14"	"testis expressed 14, intercellular bridge forming factor"
"8007471"	"0.66683"	"1.03e-01"	"2.2708"	"NBR1"	"NBR1, autophagy cargo receptor"
"7893365"	"0.66683"	"1.03e-01"	"2.2707"	""	""
"8146225"	"0.66683"	"1.03e-01"	"2.2706"	"SMIM19"	"small integral membrane protein 19"
"8018814"	"0.66683"	"1.03e-01"	"2.2704"	""	""
"7972826"	"0.66683"	"1.03e-01"	"2.2703"	"LINC00346"	"long intergenic non-protein coding RNA 346"
"8140504"	"0.66683"	"1.03e-01"	"2.2701"	"MAGI2"	"membrane associated guanylate kinase, WW and PDZ domain containing 2"
"7966534"	"0.66683"	"1.03e-01"	"2.2701"	"RPL6P27///RPL6"	"ribosomal protein L6 pseudogene 27///ribosomal protein L6"
"7892516"	"0.66683"	"1.03e-01"	"2.27"	""	""
"7919969"	"0.66683"	"1.03e-01"	"2.2699"	""	""
"8077815"	"0.66683"	"1.03e-01"	"2.2696"	"LINC00852"	"long intergenic non-protein coding RNA 852"
"7974481"	"0.66683"	"1.03e-01"	"2.2695"	""	""
"8039196"	"0.66683"	"1.03e-01"	"2.2694"	"LILRB3"	"leukocyte immunoglobulin like receptor B3"
"7893142"	"0.66713"	"1.03e-01"	"2.2688"	""	""
"8144089"	"0.66713"	"1.03e-01"	"2.2687"	"LMBR1"	"limb development membrane protein 1"
"7989628"	"0.66739"	"1.03e-01"	"2.2682"	"CSNK1G1"	"casein kinase 1 gamma 1"
"8071234"	"0.66744"	"1.03e-01"	"2.2677"	"SEPT5-GP1BB///SEPT5///GP1BB"	"SEPT5-GP1BB readthrough///septin 5///glycoprotein Ib platelet beta subunit"
"7895385"	"0.66744"	"1.03e-01"	"2.2675"	""	""
"8095585"	"0.66744"	"1.03e-01"	"2.2674"	"SLC4A4"	"solute carrier family 4 member 4"
"8121312"	"0.66744"	"1.03e-01"	"2.2673"	"C6orf203"	"chromosome 6 open reading frame 203"
"7950906"	"0.66744"	"1.03e-01"	"2.2666"	"CTSC"	"cathepsin C"
"8081645"	"0.66744"	"1.04e-01"	"2.2664"	"C3orf52"	"chromosome 3 open reading frame 52"
"7923119"	"0.66744"	"1.04e-01"	"2.2663"	"ZBTB41"	"zinc finger and BTB domain containing 41"
"7894181"	"0.66744"	"1.04e-01"	"2.2663"	""	""
"7933047"	"0.66744"	"1.04e-01"	"2.2662"	"CUL2"	"cullin 2"
"8092959"	"0.66744"	"1.04e-01"	"2.2657"	"PPP1R2"	"protein phosphatase 1 regulatory inhibitor subunit 2"
"7895998"	"0.66744"	"1.04e-01"	"2.2656"	""	""
"7955810"	"0.66744"	"1.04e-01"	"2.2656"	"PRR13"	"proline rich 13"
"7983254"	"0.66744"	"1.04e-01"	"2.2651"	""	""
"7983272"	"0.66744"	"1.04e-01"	"2.2651"	""	""
"8089026"	"0.66744"	"1.04e-01"	"2.265"	"STX19"	"syntaxin 19"
"8048478"	"0.66744"	"1.04e-01"	"2.2648"	"ZFAND2B"	"zinc finger AN1-type containing 2B"
"7894991"	"0.66744"	"1.04e-01"	"2.2645"	""	""
"7893910"	"0.66744"	"1.04e-01"	"2.2645"	""	""
"7948424"	"0.66744"	"1.04e-01"	"2.2642"	"MRPL16"	"mitochondrial ribosomal protein L16"
"8070791"	"0.66744"	"1.04e-01"	"2.2639"	"KRTAP12-2"	"keratin associated protein 12-2"
"7896286"	"0.66744"	"1.04e-01"	"2.2638"	""	""
"7978360"	"0.66744"	"1.04e-01"	"2.2634"	"GZMH"	"granzyme H"
"8088745"	"0.66744"	"1.04e-01"	"2.2633"	"FRMD4B"	"FERM domain containing 4B"
"7968128"	"0.66744"	"1.04e-01"	"2.2632"	"PABPC3"	"poly(A) binding protein cytoplasmic 3"
"8079021"	"0.66744"	"1.04e-01"	"2.2631"	"CTNNB1"	"catenin beta 1"
"8102592"	"0.66744"	"1.04e-01"	"2.2629"	""	""
"8124194"	"0.66744"	"1.04e-01"	"2.2627"	""	""
"8119801"	"0.66744"	"1.04e-01"	"2.2626"	"ABCC10"	"ATP binding cassette subfamily C member 10"
"8047213"	"0.66744"	"1.04e-01"	"2.2626"	""	""
"7947189"	"0.66744"	"1.04e-01"	"2.2624"	"CCDC34"	"coiled-coil domain containing 34"
"7967056"	"0.66744"	"1.04e-01"	"2.2624"	"TRIAP1"	"TP53 regulated inhibitor of apoptosis 1"
"8026090"	"0.66744"	"1.04e-01"	"2.2623"	"GCDH"	"glutaryl-CoA dehydrogenase"
"7938055"	"0.66744"	"1.04e-01"	"2.2618"	""	""
"8104654"	"0.66744"	"1.04e-01"	"2.2616"	""	""
"7892887"	"0.66744"	"1.04e-01"	"2.2615"	""	""
"8131356"	"0.66744"	"1.04e-01"	"2.2615"	"CCZ1B///CCZ1"	"CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated///CCZ1 homolog, vacuolar protein trafficking and biogenesis associated"
"8061426"	"0.66744"	"1.04e-01"	"2.2608"	""	""
"7944989"	"0.66744"	"1.04e-01"	"2.2608"	""	""
"8128308"	"0.66744"	"1.04e-01"	"2.2606"	""	""
"8117207"	"0.66744"	"1.04e-01"	"2.2605"	"ALDH5A1"	"aldehyde dehydrogenase 5 family member A1"
"7906365"	"0.66744"	"1.04e-01"	"2.2605"	"OR10K1"	"olfactory receptor family 10 subfamily K member 1"
"7893263"	"0.66744"	"1.04e-01"	"2.26"	""	""
"8045321"	"0.66744"	"1.04e-01"	"2.2596"	"POTEF///POTEJ///POTEM///POTEE///POTEKP"	"POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene"
"7896145"	"0.66744"	"1.04e-01"	"2.2593"	""	""
"7943231"	"0.66744"	"1.04e-01"	"2.2591"	"ANKRD49"	"ankyrin repeat domain 49"
"7952673"	"0.66744"	"1.04e-01"	"2.2588"	"FLJ45950"	"FLJ45950 protein"
"7960397"	"0.66744"	"1.04e-01"	"2.2587"	"FGF23"	"fibroblast growth factor 23"
"7956989"	"0.66744"	"1.04e-01"	"2.2584"	"MDM2"	"MDM2 proto-oncogene"
"7895358"	"0.66744"	"1.04e-01"	"2.2582"	""	""
"8023757"	"0.66744"	"1.04e-01"	"2.2581"	"CD226"	"CD226 molecule"
"8074251"	"0.66744"	"1.04e-01"	"2.2579"	"ATP6V1E1"	"ATPase H+ transporting V1 subunit E1"
"8157534"	"0.66744"	"1.04e-01"	"2.2579"	"CNTRL"	"centriolin"
"7992998"	"0.66744"	"1.05e-01"	"2.2578"	"MGRN1"	"mahogunin ring finger 1"
"8097903"	"0.66744"	"1.05e-01"	"2.2576"	"TLR2"	"toll like receptor 2"
"7955997"	"0.66744"	"1.05e-01"	"2.2576"	"OR6C76"	"olfactory receptor family 6 subfamily C member 76"
"8103879"	"0.66744"	"1.05e-01"	"2.2576"	"CLDN24"	"claudin 24"
"7904086"	"0.66744"	"1.05e-01"	"2.2575"	"LRIG2"	"leucine rich repeats and immunoglobulin like domains 2"
"8141273"	"0.66744"	"1.05e-01"	"2.2573"	"PDAP1"	"PDGFA associated protein 1"
"8159692"	"0.66744"	"1.05e-01"	"2.2571"	"ARRDC1"	"arrestin domain containing 1"
"7990528"	"0.66744"	"1.05e-01"	"2.257"	"SNUPN"	"snurportin 1"
"7904158"	"0.66744"	"1.05e-01"	"2.2568"	"OLFML3"	"olfactomedin like 3"
"7894095"	"0.66744"	"1.05e-01"	"2.2568"	""	""
"7959157"	"0.66744"	"1.05e-01"	"2.2566"	"GATC"	"glutamyl-tRNA amidotransferase subunit C"
"7977373"	"0.66744"	"1.05e-01"	"2.2566"	"MTA1"	"metastasis associated 1"
"7933638"	"0.66744"	"1.05e-01"	"2.2563"	""	""
"8163896"	"0.66744"	"1.05e-01"	"2.2562"	"STOM"	"stomatin"
"7957665"	"0.66744"	"1.05e-01"	"2.2561"	"ELK3"	"ELK3, ETS transcription factor"
"7994692"	"0.66744"	"1.05e-01"	"2.2558"	"TAOK2"	"TAO kinase 2"
"7895745"	"0.66744"	"1.05e-01"	"2.2558"	""	""
"8140859"	"0.66744"	"1.05e-01"	"2.2556"	"MTERF1///MTERF1"	"mitochondrial transcription termination factor 1///mitochondrial transcription termination factor 1"
"8086981"	"0.66744"	"1.05e-01"	"2.2555"	"UCN2"	"urocortin 2"
"8037737"	"0.66744"	"1.05e-01"	"2.2555"	"NOVA2"	"NOVA alternative splicing regulator 2"
"8105409"	"0.66744"	"1.05e-01"	"2.2553"	""	""
"7907146"	"0.66744"	"1.05e-01"	"2.255"	"TBX19"	"T-box 19"
"7998457"	"0.66744"	"1.05e-01"	"2.2548"	"UNKL"	"unkempt family like zinc finger"
"7922297"	"0.66744"	"1.05e-01"	"2.2545"	""	""
"8174710"	"0.66744"	"1.05e-01"	"2.2544"	"RPL39P5///ZNF525///RPL39"	"ribosomal protein L39 pseudogene 5///zinc finger protein 525///ribosomal protein L39"
"7989883"	"0.66744"	"1.05e-01"	"2.2543"	""	""
"8002301"	"0.66744"	"1.05e-01"	"2.254"	""	""
"8110522"	"0.66744"	"1.05e-01"	"2.2538"	"CANX"	"calnexin"
"8013061"	"0.66744"	"1.05e-01"	"2.2537"	"TNFRSF13B"	"TNF receptor superfamily member 13B"
"7894420"	"0.66744"	"1.05e-01"	"2.2533"	""	""
"8053949"	"0.66744"	"1.05e-01"	"2.2532"	"KANSL3"	"KAT8 regulatory NSL complex subunit 3"
"7894985"	"0.66744"	"1.05e-01"	"2.2531"	""	""
"8150225"	"0.66744"	"1.05e-01"	"2.2531"	"RAB11FIP1"	"RAB11 family interacting protein 1"
"8082886"	"0.66744"	"1.05e-01"	"2.2531"	"PCCB"	"propionyl-CoA carboxylase beta subunit"
"8066382"	"0.66744"	"1.05e-01"	"2.2529"	""	""
"7974198"	"0.66744"	"1.05e-01"	"2.2528"	"LRR1"	"leucine rich repeat protein 1"
"8057959"	"0.66745"	"1.05e-01"	"2.2525"	"PGAP1"	"post-GPI attachment to proteins 1"
"8024238"	"0.66745"	"1.05e-01"	"2.2521"	"CIRBP"	"cold inducible RNA binding protein"
"8000375"	"0.66745"	"1.05e-01"	"2.252"	"ARHGAP17"	"Rho GTPase activating protein 17"
"8034393"	"0.66745"	"1.05e-01"	"2.2519"	"ZNF443"	"zinc finger protein 443"
"7910446"	"0.66745"	"1.05e-01"	"2.2518"	"COG2"	"component of oligomeric golgi complex 2"
"8172478"	"0.66745"	"1.05e-01"	"2.2517"	"OTUD5"	"OTU deubiquitinase 5"
"8027239"	"0.66745"	"1.05e-01"	"2.2516"	""	""
"8075481"	"0.66758"	"1.05e-01"	"2.2513"	""	""
"8127425"	"0.66787"	"1.05e-01"	"2.2503"	"LMBRD1"	"LMBR1 domain containing 1"
"7926851"	"0.66787"	"1.05e-01"	"2.2501"	"WAC"	"WW domain containing adaptor with coiled-coil"
"7937936"	"0.66787"	"1.05e-01"	"2.25"	"OR52B3P"	"olfactory receptor family 52 subfamily B member 3 pseudogene"
"7906703"	"0.66787"	"1.05e-01"	"2.25"	"NDUFS2"	"NADH:ubiquinone oxidoreductase core subunit S2"
"8104607"	"0.66787"	"1.05e-01"	"2.25"	""	""
"8042335"	"0.66834"	"1.06e-01"	"2.2492"	"VDAC2"	"voltage dependent anion channel 2"
"7907861"	"0.66834"	"1.06e-01"	"2.249"	"XPR1"	"xenotropic and polytropic retrovirus receptor 1"
"8046018"	"0.66834"	"1.06e-01"	"2.2487"	""	""
"8062326"	"0.66834"	"1.06e-01"	"2.2485"	"TGIF2-C20orf24///C20orf24"	"TGIF2-C20orf24 readthrough///chromosome 20 open reading frame 24"
"8055060"	"0.66834"	"1.06e-01"	"2.2482"	"WDR33"	"WD repeat domain 33"
"8175490"	"0.66834"	"1.06e-01"	"2.2476"	""	""
"8003948"	"0.66834"	"1.06e-01"	"2.2475"	"GLTPD2"	"glycolipid transfer protein domain containing 2"
